lat,lng
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
54.18366623,-2.728362799
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.54085922,-0.358727992
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.90602493,-0.546200275
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
51.26263428,-0.766132593
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.54246521,-2.125362158
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
53.15406799,-2.91443181
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
55.92962646,-3.07708621
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
53.53975677,-2.236985207
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.57434082,-1.814335227
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.44147491,-0.0388081
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.48123169,-0.468436986
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.39983368,-0.544101894
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.36204529,-1.186467886
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.47999191,-0.460748315
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.57767487,-0.536034405
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
51.49284363,-0.414721608
